"TOA5","138k09-High Sage and Aspen TDR","CR1000","29826","CR1000.Std.32.04","CPU:138k09.11.CR1","8332","Geo_Soil_O2_CO2_TDR"
"TIMESTAMP","RECORD","BV_Min","O2_010_Avg","O2_010_Std","O2_050_Avg","O2_050_Std","CO2_010_Avg","CO2_010_Std","CO2_050_Avg","CO2_050_Std","wat010a_Avg","temp010a_Avg","rdial010a_Avg","scond010a_Avg","spwat010a_Avg","wat010a_Std","temp010a_Std","rdial010a_Std","scond010a_Std","spwat010a_Std","wat050a_Avg","temp050a_Avg","rdial050a_Avg","scond050a_Avg","spwat050a_Avg","wat050a_Std","temp050a_Std","rdial050a_Std","scond050a_Std","spwat050a_Std"
"TS","RN","V","mV","mV","mV","mV","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Min","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std","Std"
"TOA5","138k09-High Sage and Aspen TDR","CR1000","29826","CR1000.Std.32.04","CPU:138k09.10.CR1","17182","Geo_Soil_O2_CO2_TDR"
"TIMESTAMP","RECORD","BV_Min","O2_010_Avg","O2_010_Std","O2_050_Avg","O2_050_Std","CO2_010_Avg","CO2_010_Std","CO2_050_Avg","CO2_050_Std","wat010a_Avg","wat010a_Std","wat050a_Avg","wat050a_Std"
"TS","RN","V","mV","mV","mV","mV","","","","","","","",""
"","","Min","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2022-01-27 10:00:00",212,12.51,39.2,0.001,36.5,0.001,1873,46,347,83,9.821276,-0.4063829,5.793617,29.93617,1152.383,0.0543281,0.02444495,0.02444504,1.118591,43.59853,13.11064,0.8,7.210638,16.91489,415.5532,0.03083254,0,0.03083283,0.9185971,22.13864
"2022-01-27 11:00:00",213,14.57,39.19,0.003,36.49,0.003,1857,47,308,81,9.83617,-0.4021277,5.795744,29.44681,1134.766,0.05621188,0.01443049,0.02018483,1.006543,39.49587,13.10213,0.8,7.202127,16.59575,408.5957,0.01443041,0,0.01443054,0.9376198,23.40545
"2022-01-27 12:00:00",214,14.59,39.19,0.001,36.48,0.001,1855,45,299,75,9.842553,-0.4063829,5.795744,29.38298,1132.532,0.05740716,0.02444495,0.02018483,1.062978,41.73363,13.1,0.8,7.199999,16.76596,412.9149,0,0,0,0.9722263,24.50083
"2022-01-27 13:00:00",215,14.58,39.19,0.001,36.48,0.001,1850,47,329,83,9.839129,-0.4065217,5.797826,29.56522,1139.37,0.05307172,0.0246909,0.01458311,1.154428,45.11789,13.1,0.8,7.2,16.95652,417.7826,0,0,0,0.8329237,20.57744
"2022-01-27 14:00:00",216,14.6,39.19,0.001,36.48,0.001,1837,40,313,79,9.823404,-0.4021277,5.789362,29.42553,1133.106,0.06261234,0.01443049,0.03083282,1.162255,46.08975,13.11064,0.8,7.210638,16.70213,411.2979,0.03083254,0,0.03083283,0.9205663,23.0632
"2022-01-27 15:00:00",217,14.62,39.19,0.001,36.48,0.001,1826,38,311,70,9.825532,-0.4063829,5.795744,29.51064,1136.553,0.05246289,0.02444495,0.02018483,1.069347,41.49484,13.10851,0.8,7.20851,16.74468,412.2979,0.02790383,0,0.0279041,0.9777979,24.47397
"2022-01-27 16:00:00",218,13.09,39.19,0.001,36.48,0.001,1835,44,351,77,9.821276,-0.4106383,5.789362,29.89362,1150.851,0.06166528,0.03083271,0.03083283,1.115348,43.09464,13.10425,0.8,7.204255,16.76596,412.2766,0.02018463,0,0.02018483,0.5540092,14.02384
"2022-01-27 17:00:00",219,12.86,39.19,0.001,36.48,0.001,1832,41,355,78,9.836956,-0.4108696,5.8,29.82609,1149.565,0.04826842,0.0311257,0,1.23894,49.1217,13.1087,0.8,7.208695,16.97826,417.3478,0.02817697,0,0.02817724,1.151353,28.2329
"2022-01-27 18:00:00",220,12.77,39.19,0.004,36.49,0.004,1830,41,354,78,9.806383,-0.4191489,5.782979,30.14894,1159.702,0.06966245,0.03934732,0.0375821,1.129465,43.58066,13.11489,0.8,7.214893,16.97872,416.7447,0.03560235,0,0.03560269,0.8118632,20.21003
"2022-01-27 19:00:00",221,12.73,39.2,0,36.5,0,1821,42,348,77,9.812765,-0.4191489,5.791489,29.68085,1141.979,0.05306355,0.03934732,0.0279041,1.073994,41.86121,13.11064,0.8,7.210638,16.76596,411.7021,0.03083254,0,0.03083283,0.7498302,18.45399
"2022-01-27 20:00:00",222,12.69,39.2,0,36.5,0,1812,41,348,84,9.823404,-0.4234042,5.795744,29.91489,1151.766,0.05141702,0.04233989,0.02018483,1.088231,41.60872,13.1,0.8,7.199999,16.7234,411.4468,0,0,0,0.8430474,21.343
"2022-01-27 21:00:00",223,12.66,39.21,0.002,36.5,0.002,1798,45,360,81,9.819149,-0.4212766,5.793617,30.12766,1159.617,0.05314875,0.04092634,0.02444504,1.213699,46.77313,13.11489,0.8,7.214893,16.85106,413.617,0.03560234,0,0.03560269,0.7983686,20.0261
"2022-01-27 22:00:00",224,12.64,39.21,0.001,36.5,0.001,1789,40,363,78,9.817021,-0.4127659,5.789362,29.95745,1153.021,0.05949829,0.03337104,0.03083283,1.219652,46.9003,13.10638,0.8,7.206383,16.6383,409.0213,0.02444481,0,0.02444504,0.9322938,22.79277
"2022-01-27 23:00:00",225,12.63,39.2,0.001,36.5,0.001,1789,42,354,79,9.806383,-0.4170212,5.789362,30.34043,1167.128,0.0522035,0.03758195,0.03083283,1.057428,41.09492,13.10638,0.8,7.206383,17.06383,419.4043,0.02444481,0,0.02444504,1.039727,25.39112
"2022-01-28 00:00:00",226,12.61,39.2,0,36.5,0,1780,42,345,79,9.810637,-0.4191489,5.782979,29.97872,1153.298,0.06599165,0.03934732,0.0375821,1.0617,41.79988,13.10425,0.8,7.204255,17,417.766,0.02018463,0,0.02018483,0.8751899,21.62466
"2022-01-28 01:00:00",227,12.58,39.2,0,36.5,0,1782,41,359,83,9.804348,-0.4304348,5.786956,29.86957,1148.63,0.05499606,0.04601306,0.03367824,1.190701,45.69719,13.11087,0.8,7.210869,16.8913,414.8696,0.03112552,0,0.03112582,0.9378111,23.33835
"2022-01-28 02:00:00",228,12.57,39.2,0,36.5,0,1779,43,345,77,9.817021,-0.4170212,5.787234,29.93617,1152.255,0.06297284,0.03758196,0.03337115,1.137452,44.99951,13.10213,0.8,7.202127,16.97872,417.5957,0.01443041,0,0.01443054,0.7290145,17.75802
"2022-01-28 03:00:00",229,12.54,39.2,0,36.5,0,1774,45,357,83,9.793616,-0.4319149,5.776596,29.95745,1151.319,0.06325983,0.04661468,0.04234005,1.147753,45.25536,13.10638,0.8,7.206383,17.04255,418.8511,0.02444481,0,0.02444504,0.9215493,23.14982
"2022-01-28 04:00:00",230,12.26,39.2,0.001,36.5,0.001,1758,46,340,82,9.802127,-0.4234042,5.782979,29.7234,1142.915,0.06010396,0.04233989,0.0375821,1.363695,53.17888,13.11702,0.8,7.217021,16.78723,412.2979,0.03758175,0,0.0375821,0.8976605,22.93925
"2022-01-28 05:00:00",231,12.52,39.2,0.001,36.5,0.001,1747,46,355,78,9.812765,-0.4276595,5.785106,29.93617,1151.787,0.06397136,0.04473148,0.03560269,1.059993,41.24134,13.1234,0.8,7.223403,17.06383,418.8936,0.04233965,0,0.04234005,0.9086875,22.62952
"2022-01-28 06:00:00",232,12.5,39.2,0.001,36.5,0.001,1738,45,357,83,9.804255,-0.4361702,5.785106,29.78723,1145.489,0.05819053,0.04804932,0.03560269,1.009238,39.50646,13.10213,0.8,7.202127,17.19149,422.9787,0.01443041,0,0.01443054,1.08448,26.50611
"2022-01-28 07:00:00",233,12.5,39.2,0,36.5,0,1723,40,365,84,9.795745,-0.4425532,5.778723,30.12766,1158.064,0.06173876,0.04944234,0.0409265,1.023491,39.00867,13.10425,0.8,7.204255,16.87234,414.9787,0.02018463,0,0.02018483,1.064255,25.94798
"2022-01-28 08:00:00",234,12.49,39.2,0,36.5,0,1730,39,355,87,9.802127,-0.4319149,5.787234,29.7234,1142.851,0.05254925,0.04661468,0.03337116,1.085732,41.82383,13.10213,0.8,7.202127,17,418.8936,0.01443041,0,0.01443054,0.8751899,22.33234
"2022-01-28 09:00:00",235,12.49,39.2,0,36.5,0,1725,43,368,80,9.802127,-0.4489361,5.780851,29.91489,1150.255,0.06354539,0.04998868,0.03934747,1.027904,39.93051,13.10425,0.8,7.204255,16.70213,411.2766,0.02018463,0,0.02018483,0.8484001,21.33592
"2022-01-28 10:00:00",236,12.52,39.2,0.001,36.5,0.001,1712,44,335,74,9.810637,-0.4340425,5.782979,29.61702,1139.255,0.06599165,0.04738523,0.0375821,1.082809,41.79508,13.1,0.8,7.199999,16.91489,416.7234,0,0,0,0.8462631,21.08917
"2022-01-28 11:00:00",237,14.6,39.19,0.002,36.49,0.002,1690,41,306,68,9.795745,-0.4425532,5.778723,29.23404,1123.532,0.06173876,0.04944234,0.0409265,0.8558376,32.98862,13.10213,0.8,7.202127,16.95745,418,0.01443041,0,0.01443054,0.824039,20.27995
"2022-01-28 12:00:00",238,14.56,39.18,0.001,36.49,0.024,1676,43,311,74,9.804255,-0.4489361,5.776596,29.34043,1128.192,0.07133207,0.04998868,0.04234004,1.037111,38.76368,13.1,0.8,7.199999,16.6383,411.3617,0,0,0,0.6972753,16.74645
"2022-01-28 13:00:00",239,14.53,39.18,0.001,36.48,0.001,1683,47,334,87,9.791489,-0.4553191,5.778723,29.25532,1124.085,0.05772195,0.04971626,0.04092649,0.9777979,37.18432,13.09787,0.8,7.199999,16.68085,412.1064,0.01443054,0,0,0.8531889,21.43494
"2022-01-28 14:00:00",240,14.53,39.18,0.001,36.48,0.001,1668,48,300,82,9.793616,-0.4531915,5.774468,29.57447,1136.574,0.06653824,0.04989804,0.04360421,1.125047,45.09599,13.10638,0.8,7.206383,16.70213,412.5532,0.02444481,0,0.02444504,0.9205663,22.70234
"2022-01-28 15:00:00",241,14.49,39.17,0.001,36.47,0.001,1667,44,298,79,9.802127,-0.4659574,5.774468,29.31915,1127.255,0.07290138,0.04738523,0.04360421,1.053997,40.36349,13.11064,0.8,7.210638,16.80851,414.617,0.03083254,0,0.03083283,0.7333484,18.93612
"2022-01-28 16:00:00",242,13.1,39.18,0.004,36.48,0.003,1691,41,333,73,9.774468,-0.4765957,5.755319,29.74468,1141.745,0.07570401,0.04233989,0.04971644,1.138646,44.06836,13.10638,0.8,7.206383,16.55319,408.1277,0.02444481,0,0.02444504,0.6122338,15.76775
"2022-01-28 17:00:00",243,12.87,39.19,0.001,36.49,0.001,1707,42,340,75,9.785107,-0.4723404,5.768085,29.91489,1149.128,0.06835053,0.04473148,0.04661487,1.163812,45.02417,13.1,0.8,7.199999,16.91489,417.0851,0,0,0,0.9185971,22.93175
"2022-01-28 18:00:00",244,12.78,39.19,0.002,36.49,0.002,1711,42,363,83,9.759574,-0.4765957,5.753191,30.06383,1153.085,0.06070367,0.04233989,0.04989823,1.118591,42.71072,13.11064,0.8,7.210638,17,418.4681,0.03083254,0,0.03083283,0.8751899,21.75869
"2022-01-28 19:00:00",245,12.73,39.19,0.003,36.49,0.003,1726,43,363,77,9.763829,-0.4744681,5.759574,29.51064,1132.064,0.05621222,0.04360404,0.04907493,1.069347,40.65025,13.11489,0.8,7.214893,16.95745,417.3617,0.03560235,0,0.03560269,0.9666227,23.54392
"2022-01-28 20:00:00",246,12.69,39.18,0.001,36.48,0.001,1734,42,363,86,9.791489,-0.480851,5.776596,29.87234,1147.915,0.06129725,0.03934732,0.04234004,1.141425,44.39898,13.10851,0.8,7.20851,16.95745,418.3404,0.02790383,0,0.0279041,0.9666227,23.74535
"2022-01-28 21:00:00",247,12.67,39.18,0.001,36.48,0.001,1739,42,356,80,9.770212,-0.493617,5.761702,29.91489,1148.085,0.06159204,0.02444495,0.0486115,1.088231,42.02372,13.1,0.8,7.199999,16.85106,415.9149,0,0,0,0.9448342,23.86739
"2022-01-28 22:00:00",248,12.65,39.18,0.001,36.48,0.001,1744,40,355,81,9.755319,-0.4617021,5.751063,29.51064,1131.574,0.05764359,0.04861132,0.04998887,1.182719,46.48621,13.11277,0.8,7.212765,16.7234,411.4893,0.03337085,0,0.03337116,0.6748405,16.00249
"2022-01-28 23:00:00",249,12.62,39.18,0.001,36.48,0.001,1748,45,368,80,9.755319,-0.4914893,5.74468,29.82979,1143.808,0.06781866,0.02790399,0.04971644,1.135859,45.41985,13.10851,0.8,7.20851,16.74468,412.8936,0.02790383,0,0.0279041,0.9101809,23.20146
"2022-01-29 00:00:00",250,12.6,39.19,0.001,36.48,0.001,1737,44,353,81,9.740425,-0.4893617,5.734042,30.10638,1153.383,0.06070365,0.03083271,0.04738541,0.9943252,37.49301,13.10851,0.8,7.20851,16.93617,417.1702,0.02790383,0,0.0279041,0.9086875,22.45498
"2022-01-29 01:00:00",251,12.58,39.19,0.001,36.48,0.001,1719,43,349,78,9.751063,-0.493617,5.742553,30.08511,1153.362,0.06481515,0.02444495,0.04944253,1.088231,43.05584,13.10638,0.8,7.206383,16.76596,413,0.02444481,0,0.02444504,0.7498302,19.2873
"2022-01-29 02:00:00",252,12.56,39.19,0,36.49,0,1723,44,361,78,9.731915,-0.4957447,5.727659,30.02128,1149.574,0.05499092,0.02018475,0.04473165,1.120208,43.32497,13.1,0.8,7.199999,16.76596,413.1915,0,0,0,0.5540092,13.79121
"2022-01-29 03:00:00",253,12.53,39.19,0,36.49,0,1727,43,361,83,9.740425,-0.4893617,5.734042,29.76596,1140.319,0.06070365,0.03083271,0.04738541,1.258381,48.64553,13.1,0.8,7.199999,16.95745,418.3192,0,0,0,0.8981647,21.92842
"2022-01-29 04:00:00",254,12.52,39.19,0.003,36.49,0.003,1716,42,348,77,9.723404,-0.4978723,5.723403,29.95745,1146.511,0.04234005,0.01443049,0.04234005,1.147753,43.41187,13.10425,0.8,7.204255,16.82979,415.1064,0.02018463,0,0.02018483,0.7240298,18.32013
"2022-01-29 05:00:00",255,12.5,39.19,0.001,36.49,0.001,1724,43,363,83,9.725532,-0.4957447,5.725532,29.95745,1146.681,0.05246318,0.02018475,0.04360421,1.147753,44.47906,13.12979,0.8,7.229787,16.87234,415.3617,0.04573205,0,0.04573248,0.7030941,17.78886
"2022-01-29 06:00:00",256,12.48,39.19,0,36.49,0,1722,45,358,82,9.723404,-0.5,5.723403,29.89362,1144,0.04234004,0,0.04234004,1.25874,47.75113,13.1,0.8,7.199999,16.70213,412.4468,0,0,0,0.5803481,13.95404
"2022-01-29 07:00:00",257,12.49,39.19,0.001,36.48,0.001,1717,45,359,78,9.719149,-0.4978723,5.719149,29.82979,1141.34,0.03934747,0.01443049,0.03934747,1.135859,44.57854,13.10638,0.8,7.20851,16.93617,418.1064,0.03198562,0,0.0279041,0.8354959,21.1572
"2022-01-29 08:00:00",258,12.48,39.19,0.001,36.49,0.001,1707,45,358,80,9.72826,-0.5,5.72826,30.06522,1150.978,0.04502694,0,0.04502694,1.091512,41.62069,13.11522,0.8,7.215217,16.84783,414.8261,0.03591873,0,0.03591907,0.8066946,19.91646
"2022-01-29 09:00:00",259,12.49,39.2,0.004,36.5,0.003,1712,45,348,83,9.738297,-0.4978723,5.734042,29.80851,1141.787,0.05669335,0.01443049,0.04738541,1.103925,42.34857,13.10213,0.8,7.204255,16.97872,419.4893,0.02517474,0,0.02018483,0.7290145,18.25921
"2022-01-29 10:00:00",260,12.52,39.2,0.001,36.5,0.001,1698,39,338,79,9.729787,-0.4978723,5.729787,29.78723,1140.426,0.04573247,0.01443049,0.04573247,1.070617,41.14621,13.11064,0.8,7.210638,16.76596,413.3192,0.03083254,0,0.03083283,0.7498302,18.76745
"2022-01-29 11:00:00",261,14.6,39.19,0.004,36.49,0.004,1677,36,311,80,9.73617,-0.5,5.734042,29.21277,1118.702,0.05229037,0,0.04738541,0.9438754,35.64775,13.1,0.8,7.202127,16.82979,417.0638,0.0206284,0,0.01443054,0.7240298,18.27497
"2022-01-29 12:00:00",262,14.58,39.18,0.001,36.48,0.001,1693,46,309,75,9.725532,-0.5,5.725532,29.21277,1118.043,0.04360421,0,0.04360421,1.009238,39.1054,13.1,0.8,7.202127,16.68085,412.8085,0.0206284,0,0.01443054,0.774772,19.28028
"2022-01-29 13:00:00",263,14.56,39.18,0,36.48,0,1706,41,333,93,9.719149,-0.5,5.719149,29.21277,1117.574,0.03934747,0,0.03934747,1.009238,38.76044,13.10638,0.8,7.206383,16.68085,413.4255,0.02444481,0,0.02444504,0.5873265,14.3538
"2022-01-29 14:00:00",264,14.49,39.18,0.002,36.47,0.002,1708,40,322,77,9.727659,-0.5,5.727659,29.44681,1127.128,0.04473165,0,0.04473165,1.18157,44.35189,13.1,0.8,7.199999,16.74468,414.4893,0,0,0,0.6674207,17.31789
"2022-01-29 15:00:00",265,14.4,39.16,0.003,36.46,0.003,1711,40,304,72,9.729787,-0.4978723,5.729787,29.19149,1117.489,0.04573248,0.01443049,0.04573248,0.8905723,34.27416,13.1,0.8,7.199999,16.61702,412.1489,0,0,0,0.7011598,17.87424
"2022-01-29 16:00:00",266,13.13,39.17,0.003,36.47,0.003,1736,38,336,79,9.714893,-0.5,5.714893,29.40425,1124.66,0.03560269,0,0.03560269,1.044939,40.54116,13.10425,0.8,7.204255,16.65957,411.1915,0.02018463,0,0.02018483,0.7794324,19.92714
"2022-01-29 17:00:00",267,12.87,39.18,0.003,36.48,0.002,1747,42,347,79,9.712766,-0.5,5.712765,29.46808,1126.957,0.03337115,0,0.03337115,1.04883,40.41274,13.10638,0.8,7.206383,17.08511,421.5745,0.02444481,0,0.02444504,1.027904,25.47067
"2022-01-29 18:00:00",268,12.78,39.18,0.001,36.48,0.001,1756,45,356,79,9.719149,-0.5,5.719149,29.76596,1138.83,0.03934747,0,0.03934747,1.035801,39.69904,13.11915,0.8,7.219149,17.08511,420.4893,0.0393471,0,0.03934747,0.8951355,22.20109
"2022-01-29 19:00:00",269,12.72,39.19,0.001,36.48,0.001,1756,41,356,82,9.719149,-0.5,5.721276,29.70213,1136.404,0.04442695,0,0.0409265,1.236242,47.29746,13.11064,0.8,7.210638,16.87234,416.5107,0.03083254,0,0.03083282,0.8658294,21.87476
"2022-01-29 20:00:00",270,12.7,39.19,0.001,36.49,0.001,1756,44,355,77,9.706383,-0.5,5.70851,29.55319,1129.83,0.03198579,0,0.0279041,1.199442,46.24878,13.10638,0.8,7.20851,17.08511,422.234,0.03198562,0,0.0279041,0.8951355,22.67458
"2022-01-29 21:00:00",271,12.66,39.19,0.001,36.49,0.001,1745,43,365,81,9.721276,-0.5,5.721276,29.91489,1144.723,0.04092649,0,0.04092649,1.088231,41.67948,13.1,0.8,7.199999,17.17021,424.3192,0,0,0,1.058283,25.74763
"2022-01-29 22:00:00",272,12.65,39.19,0.001,36.49,0.001,1736,41,347,76,9.710638,-0.5,5.712765,30.17021,1153.83,0.03709709,0,0.03337116,1.017279,38.63265,13.10425,0.8,7.206383,16.91489,418.2553,0.02886089,0,0.02444504,0.9185971,23.6917
"2022-01-29 23:00:00",273,12.63,39.19,0.001,36.49,0.001,1728,41,351,83,9.712766,-0.5,5.714893,29.7234,1136.766,0.03923219,0,0.03560269,1.161476,45.03153,13.10638,0.8,7.206383,16.93617,418.1489,0.02444481,0,0.02444504,1.039727,25.47671
"2022-01-30 00:00:00",274,12.61,39.19,0.001,36.49,0.001,1716,43,372,76,9.714893,-0.5,5.714893,29.80851,1140.192,0.03560269,0,0.03560269,1.160306,44.74829,13.11277,0.8,7.212765,16.93617,417.9362,0.03337085,0,0.03337116,0.9086875,22.29627
"2022-01-30 01:00:00",275,12.58,39.19,0.002,36.49,0.002,1701,43,375,79,9.712766,-0.5,5.712765,29.82979,1140.872,0.03337116,0,0.03337116,1.135859,43.74229,13.10425,0.8,7.204255,16.93617,419.0425,0.02018463,0,0.02018483,0.8354959,21.16396
"2022-01-30 02:00:00",276,12.55,39.2,0.002,36.5,0.002,1682,46,353,84,9.706383,-0.5,5.710638,29.59575,1131.468,0.03806077,0,0.03083283,1.104335,42.90358,13.10213,0.8,7.202127,16.95745,419.2128,0.01443041,0,0.01443054,1.030543,25.5767
"2022-01-30 03:00:00",277,12.27,39.2,0.001,36.5,0.001,1663,41,371,75,9.70851,-0.5,5.70851,29.55319,1129.979,0.0279041,0,0.0279041,1.199442,46.27783,13.10638,0.8,7.206383,16.93617,418.2553,0.02444481,0,0.02444504,0.9979607,24.65461
"2022-01-30 04:00:00",278,12.5,39.2,0.001,36.5,0.001,1654,45,354,83,9.702127,-0.5,5.704255,29.44681,1125.426,0.02517482,0,0.02018483,1.068077,40.87019,13.10213,0.8,7.202127,16.91489,419.0213,0.01443041,0,0.01443054,0.8462631,20.66088
"2022-01-30 05:00:00",279,12.5,39.2,0,36.5,0,1645,44,361,83,9.704255,-0.5,5.706383,29.48936,1127.234,0.028861,0,0.02444504,1.146175,44.06582,13.10638,0.8,7.206383,16.93617,418.1915,0.02444481,0,0.02444504,0.7552443,19.07392
"2022-01-30 06:00:00",280,12.49,39.2,0,36.5,0,1648,42,340,81,9.704255,-0.5,5.704255,30.10638,1150.915,0.02018483,0,0.02018483,1.189208,45.65263,13.10425,0.8,7.204255,16.80851,415.6596,0.02018463,0,0.02018483,0.815757,20.90635
"2022-01-30 07:00:00",281,12.48,39.2,0.001,36.5,0.001,1656,45,380,77,9.704255,-0.5,5.704255,29.82979,1140.255,0.02018483,0,0.02018483,1.017279,39.51271,13.10425,0.8,7.204255,16.87234,417.766,0.02018463,0,0.02018483,0.7030941,17.58894
"2022-01-30 08:00:00",282,12.48,39.2,0,36.5,0,1651,43,356,81,9.702127,-0.5,5.706383,29.91489,1143.404,0.03254693,0,0.02444504,1.217423,46.4303,13.1,0.8,7.199999,16.97872,420.0638,0,0,0,0.956264,23.96931
"2022-01-30 09:00:00",283,12.47,39.2,0,36.5,0,1643,45,360,80,9.704255,-0.5,5.70851,29.82979,1140.319,0.03547519,0,0.0279041,1.135859,43.4781,13.1,0.8,7.199999,16.91489,418.7021,0,0,0,0.7671385,19.40817
"2022-01-30 10:00:00",284,12.5,39.2,0.001,36.5,0.001,1635,42,324,77,9.697872,-0.5,5.704255,29.80851,1139.043,0.03254687,0,0.02018483,1.103925,42.31289,13.09787,0.8,7.199999,17,421.9362,0.01443054,0,0,0.8751899,22.08244
"2022-01-30 11:00:00",285,14.53,39.19,0.004,36.49,0.004,1623,36,318,66,9.697872,-0.5,5.704255,29.29787,1119.511,0.03254687,0,0.02018483,1.128262,43.36479,13.09787,0.8,7.202127,16.6383,411.5107,0.02517482,0,0.01443054,0.9322938,23.02254
"2022-01-30 12:00:00",286,14.48,39.18,0.004,36.47,0.003,1644,47,295,72,9.695745,-0.5,5.699999,29,1107.957,0.02018463,0,0,1.185013,45.40736,13.09787,0.8,7.202127,16.55319,410.1489,0.02517482,0,0.01443054,0.4971626,12.50018
"2022-01-30 13:00:00",287,14.44,39.16,0.004,36.46,0.003,1651,41,310,80,9.695745,-0.5,5.699999,29.42553,1124.213,0.02018463,0,0,1.086565,41.95536,13.09362,0.8,7.199999,16.68085,413.7021,0.02444504,0,0,0.774772,20.499
"2022-01-30 14:00:00",288,14.43,39.16,0,36.46,0,1675,40,326,79,9.689361,-0.5,5.699999,29.3617,1121.34,0.0370969,0,0,1.080298,41.09526,13.09787,0.8,7.202127,16.70213,414,0.02517482,0,0.01443054,0.6815156,17.55841
"2022-01-30 15:00:00",289,14.38,39.16,0,36.46,0,1688,40,299,84,9.7,-0.5,5.706383,29.2766,1118.787,0.03572945,0,0.02444504,1.085732,41.72297,13.09787,0.8,7.204255,16.85106,417.4893,0.03254693,0,0.02018483,0.7983686,20.13663
"2022-01-30 16:00:00",290,13.18,39.16,0.001,36.46,0.001,1709,40,343,80,9.687234,-0.5,5.702127,29.44681,1124.489,0.03923194,0,0.01443054,1.006543,39.21782,13.09149,0.8,7.199999,16.78723,417.1489,0.0279041,0,0,0.9661542,23.77195
"2022-01-30 17:00:00",291,12.95,39.16,0.041,36.47,0.003,1726,41,352,84,9.693617,-0.5,5.699999,29.48936,1126.511,0.02444481,0,0,1.089062,41.88072,13.09787,0.8,7.199999,17,421.5745,0.01443054,0,0,1.129865,28.44311
"2022-01-30 18:00:00",292,12.85,39.01,0.122,36.47,0.002,1744,42,355,82,9.687234,-0.5,5.699999,29.82979,1139.192,0.03337085,0,0,1.135859,43.8744,13.10213,0.8,7.204255,16.80851,415.2979,0.02517474,0,0.02018483,0.8905723,21.87286
"2022-01-30 19:00:00",293,12.74,38.88,0.083,36.47,0.001,1755,44,355,78,9.689362,-0.5,5.699999,29.53192,1127.851,0.03083254,0,0,1.04883,40.24921,13.09575,0.8,7.199999,16.93617,420.9149,0.02018483,0,0,0.9764079,24.91161
"2022-01-30 20:00:00",294,12.72,38.84,0,36.47,0,1768,39,356,78,9.685106,-0.5,5.699999,29.48936,1125.957,0.03560235,0,0,1.028785,39.58506,13.1,0.8,7.202127,17,421.7234,0.0206284,0,0.01443054,0.8751899,22.3204
"2022-01-30 21:00:00",295,12.69,38.74,0.125,36.45,0.067,1774,41,353,79,9.674468,-0.5,5.699999,29.29787,1117.979,0.0436038,0,0,1.070194,41.13108,13.10213,0.8,7.202127,16.97872,420.4893,0.01443041,0,0.01443054,1.020833,25.53835
"2022-01-30 22:00:00",296,12.66,38.62,0.15,36.38,0.115,1784,44,358,80,9.672339,-0.5,5.699999,29.42553,1122.745,0.04473122,0,0,1.143803,43.60484,13.10213,0.8,7.204255,16.95745,419.8511,0.02517474,0,0.02018483,1.090724,27.14969
"2022-01-30 23:00:00",297,12.65,38.49,0,36.17,0.093,1781,45,346,78,9.668085,-0.5,5.699999,29.70213,1133.043,0.05097487,0,0,1.050125,40.56041,13.10213,0.8,7.202127,16.89362,418.5107,0.01443041,0,0.01443054,0.9279132,22.90394
"2022-01-31 00:00:00",298,12.63,38.49,0,36.08,0.086,1776,44,341,78,9.682979,-0.5,5.699999,29.53192,1127.426,0.03758175,0,0,1.04883,39.79936,13.1,0.8,7.202127,17.12766,425.0425,0.0206284,0,0.01443054,1.023491,26.17044
"2022-01-31 01:00:00",299,12.59,38.49,0,36.13,0.024,1750,44,357,82,9.657447,-0.5,5.699999,29.59575,1128.277,0.04944205,0,0,1.123436,43.40934,13.09362,0.8,7.199999,16.93617,420.5107,0.02444504,0,0,0.8354959,21.55732
"2022-01-31 02:00:00",300,12.57,38.5,0.002,36.14,0.034,1740,43,360,83,9.659575,-0.5021276,5.699999,29.55319,1126.787,0.04907445,0.01443049,0,1.087815,41.651,13.10213,0.8,7.204255,16.82979,416.0851,0.02517474,0,0.02018483,0.80739,21.40176
"2022-01-31 03:00:00",301,12.54,38.5,0.001,36,0.143,1724,43,359,83,9.659575,-0.5021276,5.699999,29.44681,1122.702,0.04907445,0.01443049,0,1.006543,38.53703,13.09575,0.8,7.199999,17.02128,420.5107,0.02018483,0,0,0.9337493,23.42927
"2022-01-31 04:00:00",302,12.26,38.5,0.002,35.92,0.115,1713,43,370,84,9.66383,-0.5,5.699999,29.6383,1130.319,0.04804904,0,0,1.244999,47.78547,13.1,0.8,7.204255,17.06383,422.9787,0.02917297,0,0.02018483,0.9979607,24.66757
"2022-01-31 05:00:00",303,12.52,38.5,0.002,35.82,0.047,1680,42,377,84,9.657447,-0.5,5.699999,29.65957,1130.702,0.05357285,0,0,1.11616,42.57205,13.09575,0.8,7.199999,17.12766,425.6808,0.02018483,0,0,1.002487,25.44088
"2022-01-31 06:00:00",304,12.51,38.51,0.001,35.81,0.034,1635,43,346,74,9.657447,-0.5021276,5.699999,29.76596,1134.808,0.05357285,0.01443049,0,1.095693,42.10051,13.09787,0.8,7.199999,16.95745,419.9787,0.01443054,0,0,1.030543,25.63781
